"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,92,8,2,0.9,0.92,0.741785345758239
"cox.lambda.min",19,93,7,1,0.95,0.93,0.796062322277134
"cens.prop",0.2675,0.37,0.3625,0,0,0,0
