"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,12,3,4,0.2,0.8,0
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",1,9,6,4,0.2,0.6,-0.181568259800641
"casebase.lambda.min1se",1,5,10,4,0.2,0.333333333333333,-0.406181197229962
"cox",2,8,7,3,0.4,0.533333333333333,-0.0580258853185659
