"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,14,1,4,0.2,0.933333333333333,0.192450089729875
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,13,2,3,0.4,0.866666666666667,0.288675134594813
"casebase.lambda.min1se",3,8,7,2,0.6,0.533333333333333,0.115470053837925
"cox",3,8,7,2,0.6,0.533333333333333,0.115470053837925
