"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,15,0,5,0,1,NA
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",3,12,3,2,0.6,0.8,0.377964473009227
"casebase.lambda.min1se",5,5,10,0,1,0.333333333333333,0.333333333333333
"cox",4,7,8,1,0.8,0.466666666666667,0.235702260395516
