"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,14,1,3,0.4,0.933333333333333,0.404226041727222
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",3,11,4,2,0.6,0.733333333333333,0.302613766334401
"casebase.lambda.min1se",4,7,8,1,0.8,0.466666666666667,0.235702260395516
"cox",3,10,5,2,0.6,0.666666666666667,0.235702260395516
