"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,15,0,4,0.2,1,0.397359707119513
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,15,0,3,0.4,1,0.577350269189626
"casebase.lambda.min1se",3,13,2,2,0.6,0.866666666666667,0.466666666666667
"cox",3,3,12,2,0.6,0.2,-0.2
