"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,15,0,4,0.2,1,0.397359707119513
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,8,7,3,0.4,0.533333333333333,-0.0580258853185659
"casebase.lambda.min1se",3,4,11,2,0.6,0.266666666666667,-0.125988157669742
"cox",3,7,8,2,0.6,0.466666666666667,0.0580258853185659
