"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,15,0,5,0,1,NA
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",3,12,3,2,0.6,0.8,0.377964473009227
"casebase.lambda.min1se",3,9,6,2,0.6,0.6,0.174077655955698
"cox",5,6,9,0,1,0.4,0.377964473009227
