"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,15,0,5,0,1,NA
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,11,4,3,0.4,0.733333333333333,0.125988157669742
"casebase.lambda.min1se",3,8,7,2,0.6,0.533333333333333,0.115470053837925
"cox",5,2,13,0,1,0.133333333333333,0.192450089729875
