"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,15,0,4,0.2,1,0.397359707119513
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",3,12,3,2,0.6,0.8,0.377964473009227
"casebase.lambda.min1se",4,11,4,1,0.8,0.733333333333333,0.471404520791032
"cox",3,8,7,2,0.6,0.533333333333333,0.115470053837925
