"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,13,2,3,0.4,0.866666666666667,0.288675134594813
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,12,3,3,0.4,0.8,0.2
"casebase.lambda.min1se",2,9,6,3,0.4,0.6,0
"cox",4,6,9,1,0.8,0.4,0.181568259800641
