"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,13,2,5,0,0.866666666666667,-0.192450089729875
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",1,6,9,4,0.2,0.4,-0.346410161513775
"casebase.lambda.min1se",1,6,9,4,0.2,0.4,-0.346410161513775
"cox",3,4,11,2,0.6,0.266666666666667,-0.125988157669742
