"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,13,2,4,0.2,0.866666666666667,0.0808452083454443
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,11,4,3,0.4,0.733333333333333,0.125988157669742
"casebase.lambda.min1se",5,7,8,0,1,0.466666666666667,0.423659272868162
"cox",4,7,8,1,0.8,0.466666666666667,0.235702260395516
