"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,14,1,3,0.4,0.933333333333333,0.404226041727222
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",4,10,5,1,0.8,0.666666666666667,0.406181197229962
"casebase.lambda.min1se",4,9,6,1,0.8,0.6,0.346410161513775
"cox",5,13,2,0,1,0.866666666666667,0.786795792469443
