"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,14,1,2,0.6,0.933333333333333,0.577350269189626
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",3,5,10,2,0.6,0.333333333333333,-0.0605227532668802
"casebase.lambda.min1se",4,5,10,1,0.8,0.333333333333333,0.125988157669742
"cox",4,10,5,1,0.8,0.666666666666667,0.406181197229962
