"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,12,3,4,0.2,0.8,0
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",4,7,8,1,0.8,0.466666666666667,0.235702260395516
"casebase.lambda.min1se",4,6,9,1,0.8,0.4,0.181568259800641
"cox",5,7,8,0,1,0.466666666666667,0.423659272868162
