"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,9,1,7,0.3,0.9,0.25
"casebase.lambda.1se",0,10,0,10,0,1,NA
"casebase.lambda.0.5se",0,9,1,10,0,0.9,-0.229415733870562
"casebase.lambda.min0.5se",4,6,4,6,0.4,0.6,0
"casebase.lambda.min1se",5,4,6,5,0.5,0.4,-0.100503781525921
"cox",3,5,5,7,0.3,0.5,-0.204124145231932
