"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,0,10,0,1,0,NA
"casebase.lambda.1se",5,5,5,5,0.5,0.5,0
"casebase.lambda.0.5se",7,5,5,3,0.7,0.5,0.204124145231932
"casebase.lambda.min0.5se",10,0,10,0,1,0,NA
"casebase.lambda.min1se",10,0,10,0,1,0,NA
"cox",5,4,6,5,0.5,0.4,-0.100503781525921
