"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,6,4,7,0.3,0.6,-0.104828483672192
"casebase.lambda.1se",1,9,1,9,0.1,0.9,0
"casebase.lambda.0.5se",1,7,3,9,0.1,0.7,-0.25
"casebase.lambda.min0.5se",6,4,6,4,0.6,0.4,0
"casebase.lambda.min1se",5,3,7,5,0.5,0.3,-0.204124145231932
"cox",6,2,8,4,0.6,0.2,-0.218217890235992
