"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,2,8,1,0.9,0.2,0.140028008402801
"casebase.lambda.1se",4,7,3,6,0.4,0.7,0.104828483672192
"casebase.lambda.0.5se",6,4,6,4,0.6,0.4,0
"casebase.lambda.min0.5se",10,1,9,0,1,0.1,0.229415733870562
"casebase.lambda.min1se",10,0,10,0,1,0,NA
"cox",5,4,6,5,0.5,0.4,-0.100503781525921
