"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,7,3,4,0.6,0.7,0.301511344577764
"casebase.lambda.1se",4,10,0,6,0.4,1,0.5
"casebase.lambda.0.5se",5,10,0,5,0.5,1,0.577350269189626
"casebase.lambda.min0.5se",7,4,6,3,0.7,0.4,0.104828483672192
"casebase.lambda.min1se",8,4,6,2,0.8,0.4,0.218217890235992
"cox",5,4,6,5,0.5,0.4,-0.100503781525921
