"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,9,1,8,0.2,0.9,0.140028008402801
"casebase.lambda.1se",0,10,0,10,0,1,NA
"casebase.lambda.0.5se",2,10,0,8,0.2,1,0.333333333333333
"casebase.lambda.min0.5se",3,6,4,7,0.3,0.6,-0.104828483672192
"casebase.lambda.min1se",5,4,6,5,0.5,0.4,-0.100503781525921
"cox",6,5,5,4,0.6,0.5,0.100503781525921
