"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,6,4,2,0.8,0.6,0.408248290463863
"casebase.lambda.1se",3,9,1,7,0.3,0.9,0.25
"casebase.lambda.0.5se",5,9,1,5,0.5,0.9,0.436435780471985
"casebase.lambda.min0.5se",9,3,7,1,0.9,0.3,0.25
"casebase.lambda.min1se",10,2,8,0,1,0.2,0.333333333333333
"cox",5,8,2,5,0.5,0.8,0.314485451016575
