"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,3,7,4,0.6,0.3,-0.104828483672192
"casebase.lambda.1se",4,8,2,6,0.4,0.8,0.218217890235992
"casebase.lambda.0.5se",4,8,2,6,0.4,0.8,0.218217890235992
"casebase.lambda.min0.5se",7,1,9,3,0.7,0.1,-0.25
"casebase.lambda.min1se",9,1,9,1,0.9,0.1,0
"cox",5,8,2,5,0.5,0.8,0.314485451016575
