"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,1,9,1,0.9,0.1,0
"casebase.lambda.1se",4,5,5,6,0.4,0.5,-0.100503781525921
"casebase.lambda.0.5se",6,3,7,4,0.6,0.3,-0.104828483672192
"casebase.lambda.min0.5se",10,1,9,0,1,0.1,0.229415733870562
"casebase.lambda.min1se",10,0,10,0,1,0,NA
"cox",4,4,6,6,0.4,0.4,-0.2
