"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,7,3,8,0.2,0.7,-0.115470053837925
"casebase.lambda.1se",0,8,2,10,0,0.8,-0.333333333333333
"casebase.lambda.0.5se",1,7,3,9,0.1,0.7,-0.25
"casebase.lambda.min0.5se",4,5,5,6,0.4,0.5,-0.100503781525921
"casebase.lambda.min1se",7,3,7,3,0.7,0.3,0
"cox",6,1,9,4,0.6,0.1,-0.346410161513775
