"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,8,2,7,0.3,0.8,0.115470053837925
"casebase.lambda.1se",1,10,0,9,0.1,1,0.229415733870562
"casebase.lambda.0.5se",1,9,1,9,0.1,0.9,0
"casebase.lambda.min0.5se",3,7,3,7,0.3,0.7,0
"casebase.lambda.min1se",5,6,4,5,0.5,0.6,0.100503781525921
"cox",3,6,4,7,0.3,0.6,-0.104828483672192
