"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,9,1,7,0.3,0.9,0.25
"casebase.lambda.1se",0,10,0,10,0,1,NA
"casebase.lambda.0.5se",1,10,0,9,0.1,1,0.229415733870562
"casebase.lambda.min0.5se",6,7,3,4,0.6,0.7,0.301511344577764
"casebase.lambda.min1se",6,6,4,4,0.6,0.6,0.2
"cox",6,5,5,4,0.6,0.5,0.100503781525921
