"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,9,1,4,0.6,0.9,0.524142418360959
"casebase.lambda.1se",4,9,1,6,0.4,0.9,0.346410161513775
"casebase.lambda.0.5se",4,9,1,6,0.4,0.9,0.346410161513775
"casebase.lambda.min0.5se",6,9,1,4,0.6,0.9,0.524142418360959
"casebase.lambda.min1se",6,9,1,4,0.6,0.9,0.524142418360959
"cox",6,7,3,4,0.6,0.7,0.301511344577764
