"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,8,2,10,0,0.8,-0.333333333333333
"casebase.lambda.1se",0,9,1,10,0,0.9,-0.229415733870562
"casebase.lambda.0.5se",0,9,1,10,0,0.9,-0.229415733870562
"casebase.lambda.min0.5se",1,7,3,9,0.1,0.7,-0.25
"casebase.lambda.min1se",1,4,6,9,0.1,0.4,-0.524142418360959
"cox",7,4,6,3,0.7,0.4,0.104828483672192
