"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,5,5,8,0.2,0.5,-0.314485451016575
"casebase.lambda.1se",1,9,1,9,0.1,0.9,0
"casebase.lambda.0.5se",1,7,3,9,0.1,0.7,-0.25
"casebase.lambda.min0.5se",6,1,9,4,0.6,0.1,-0.346410161513775
"casebase.lambda.min1se",8,1,9,2,0.8,0.1,-0.140028008402801
"cox",4,1,9,6,0.4,0.1,-0.524142418360959
