"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,6,4,5,0.5,0.6,0.100503781525921
"casebase.lambda.1se",0,9,1,10,0,0.9,-0.229415733870562
"casebase.lambda.0.5se",3,7,3,7,0.3,0.7,0
"casebase.lambda.min0.5se",7,4,6,3,0.7,0.4,0.104828483672192
"casebase.lambda.min1se",7,4,6,3,0.7,0.4,0.104828483672192
"cox",9,3,7,1,0.9,0.3,0.25
