"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,8,2,5,0.5,0.8,0.314485451016575
"casebase.lambda.1se",0,10,0,10,0,1,NA
"casebase.lambda.0.5se",1,9,1,9,0.1,0.9,0
"casebase.lambda.min0.5se",7,8,2,3,0.7,0.8,0.502518907629606
"casebase.lambda.min1se",9,8,2,1,0.9,0.8,0.703526470681448
"cox",6,4,6,4,0.6,0.4,0
