"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,8,2,7,0.3,0.8,0.115470053837925
"casebase.lambda.1se",2,10,0,8,0.2,1,0.333333333333333
"casebase.lambda.0.5se",3,9,1,7,0.3,0.9,0.25
"casebase.lambda.min0.5se",4,7,3,6,0.4,0.7,0.104828483672192
"casebase.lambda.min1se",6,3,7,4,0.6,0.3,-0.104828483672192
"cox",5,6,4,5,0.5,0.6,0.100503781525921
