"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,5,5,5,0.5,0.5,0
"casebase.lambda.1se",4,8,2,6,0.4,0.8,0.218217890235992
"casebase.lambda.0.5se",4,8,2,6,0.4,0.8,0.218217890235992
"casebase.lambda.min0.5se",7,4,6,3,0.7,0.4,0.104828483672192
"casebase.lambda.min1se",7,4,6,3,0.7,0.4,0.104828483672192
"cox",9,6,4,1,0.9,0.6,0.524142418360959
