"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,7,3,9,0.1,0.7,-0.25
"casebase.lambda.1se",1,10,0,9,0.1,1,0.229415733870562
"casebase.lambda.0.5se",1,10,0,9,0.1,1,0.229415733870562
"casebase.lambda.min0.5se",6,5,5,4,0.6,0.5,0.100503781525921
"casebase.lambda.min1se",6,5,5,4,0.6,0.5,0.100503781525921
"cox",7,5,5,3,0.7,0.5,0.204124145231932
