"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,9,1,7,0.3,0.9,0.25
"casebase.lambda.1se",0,10,0,10,0,1,NA
"casebase.lambda.0.5se",2,10,0,8,0.2,1,0.333333333333333
"casebase.lambda.min0.5se",4,8,2,6,0.4,0.8,0.218217890235992
"casebase.lambda.min1se",5,6,4,5,0.5,0.6,0.100503781525921
"cox",5,2,8,5,0.5,0.2,-0.314485451016575
