"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,6,4,5,0.5,0.6,0.100503781525921
"casebase.lambda.1se",4,7,3,6,0.4,0.7,0.104828483672192
"casebase.lambda.0.5se",5,7,3,5,0.5,0.7,0.204124145231932
"casebase.lambda.min0.5se",8,5,5,2,0.8,0.5,0.314485451016575
"casebase.lambda.min1se",8,5,5,2,0.8,0.5,0.314485451016575
"cox",6,4,6,4,0.6,0.4,0
