"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,8,2,4,0.6,0.8,0.408248290463863
"casebase.lambda.1se",2,9,1,8,0.2,0.9,0.140028008402801
"casebase.lambda.0.5se",2,9,1,8,0.2,0.9,0.140028008402801
"casebase.lambda.min0.5se",8,7,3,2,0.8,0.7,0.502518907629606
"casebase.lambda.min1se",10,4,6,0,1,0.4,0.5
"cox",6,6,4,4,0.6,0.6,0.2
