"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,7,3,1,0.9,0.7,0.612372435695795
"casebase.lambda.1se",3,8,2,7,0.3,0.8,0.115470053837925
"casebase.lambda.0.5se",5,7,3,5,0.5,0.7,0.204124145231932
"casebase.lambda.min0.5se",9,6,4,1,0.9,0.6,0.524142418360959
"casebase.lambda.min1se",10,5,5,0,1,0.5,0.577350269189626
"cox",5,6,4,5,0.5,0.6,0.100503781525921
