"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,7,3,7,0.3,0.7,0
"casebase.lambda.1se",2,8,2,8,0.2,0.8,0
"casebase.lambda.0.5se",2,8,2,8,0.2,0.8,0
"casebase.lambda.min0.5se",3,4,6,7,0.3,0.4,-0.301511344577764
"casebase.lambda.min1se",5,2,8,5,0.5,0.2,-0.314485451016575
"cox",5,5,5,5,0.5,0.5,0
