"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,9,1,6,0.4,0.9,0.346410161513775
"casebase.lambda.1se",2,9,1,8,0.2,0.9,0.140028008402801
"casebase.lambda.0.5se",2,9,1,8,0.2,0.9,0.140028008402801
"casebase.lambda.min0.5se",5,5,5,5,0.5,0.5,0
"casebase.lambda.min1se",5,4,6,5,0.5,0.4,-0.100503781525921
"cox",4,7,3,6,0.4,0.7,0.104828483672192
