"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,9,1,9,0.1,0.9,0
"casebase.lambda.1se",0,10,0,10,0,1,NA
"casebase.lambda.0.5se",0,10,0,10,0,1,NA
"casebase.lambda.min0.5se",2,8,2,8,0.2,0.8,0
"casebase.lambda.min1se",5,8,2,5,0.5,0.8,0.314485451016575
"cox",7,6,4,3,0.7,0.6,0.301511344577764
