"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,9,1,2,0.8,0.9,0.703526470681448
"casebase.lambda.1se",6,9,1,4,0.6,0.9,0.524142418360959
"casebase.lambda.0.5se",7,9,1,3,0.7,0.9,0.612372435695795
"casebase.lambda.min0.5se",8,8,2,2,0.8,0.8,0.6
"casebase.lambda.min1se",8,8,2,2,0.8,0.8,0.6
"cox",7,8,2,3,0.7,0.8,0.502518907629606
