"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,3,7,4,0.6,0.3,-0.104828483672192
"casebase.lambda.1se",2,5,5,8,0.2,0.5,-0.314485451016575
"casebase.lambda.0.5se",3,5,5,7,0.3,0.5,-0.204124145231932
"casebase.lambda.min0.5se",8,0,10,2,0.8,0,-0.333333333333333
"casebase.lambda.min1se",9,0,10,1,0.9,0,-0.229415733870562
"cox",7,2,8,3,0.7,0.2,-0.115470053837925
