"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,4,6,6,0.4,0.4,-0.2
"casebase.lambda.1se",4,4,6,6,0.4,0.4,-0.2
"casebase.lambda.0.5se",4,4,6,6,0.4,0.4,-0.2
"casebase.lambda.min0.5se",5,1,9,5,0.5,0.1,-0.436435780471985
"casebase.lambda.min1se",5,1,9,5,0.5,0.1,-0.436435780471985
"cox",6,1,9,4,0.6,0.1,-0.346410161513775
