"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,8,2,4,0.6,0.8,0.408248290463863
"casebase.lambda.1se",5,10,0,5,0.5,1,0.577350269189626
"casebase.lambda.0.5se",5,10,0,5,0.5,1,0.577350269189626
"casebase.lambda.min0.5se",6,7,3,4,0.6,0.7,0.301511344577764
"casebase.lambda.min1se",8,7,3,2,0.8,0.7,0.502518907629606
"cox",4,7,3,6,0.4,0.7,0.104828483672192
