"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,7,3,8,0.2,0.7,-0.115470053837925
"casebase.lambda.1se",0,10,0,10,0,1,NA
"casebase.lambda.0.5se",1,9,1,9,0.1,0.9,0
"casebase.lambda.min0.5se",4,7,3,6,0.4,0.7,0.104828483672192
"casebase.lambda.min1se",5,7,3,5,0.5,0.7,0.204124145231932
"cox",9,6,4,1,0.9,0.6,0.524142418360959
