"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,5,5,1,0.9,0.5,0.436435780471985
"casebase.lambda.1se",4,8,2,6,0.4,0.8,0.218217890235992
"casebase.lambda.0.5se",6,7,3,4,0.6,0.7,0.301511344577764
"casebase.lambda.min0.5se",10,1,9,0,1,0.1,0.229415733870562
"casebase.lambda.min1se",10,0,10,0,1,0,NA
"cox",6,6,4,4,0.6,0.6,0.2
