"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,4,6,2,0.8,0.4,0.218217890235992
"casebase.lambda.1se",2,6,4,8,0.2,0.6,-0.218217890235992
"casebase.lambda.0.5se",5,6,4,5,0.5,0.6,0.100503781525921
"casebase.lambda.min0.5se",9,1,9,1,0.9,0.1,0
"casebase.lambda.min1se",10,1,9,0,1,0.1,0.229415733870562
"cox",8,6,4,2,0.8,0.6,0.408248290463863
