"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,7,3,3,0.7,0.7,0.4
"casebase.lambda.1se",4,8,2,6,0.4,0.8,0.218217890235992
"casebase.lambda.0.5se",6,7,3,4,0.6,0.7,0.301511344577764
"casebase.lambda.min0.5se",9,5,5,1,0.9,0.5,0.436435780471985
"casebase.lambda.min1se",9,4,6,1,0.9,0.4,0.346410161513775
"cox",4,5,5,6,0.4,0.5,-0.100503781525921
