"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,0,10,0,1,0,NA
"casebase.lambda.1se",2,7,3,8,0.2,0.7,-0.115470053837925
"casebase.lambda.0.5se",10,1,9,0,1,0.1,0.229415733870562
"casebase.lambda.min0.5se",10,0,10,0,1,0,NA
"casebase.lambda.min1se",10,0,10,0,1,0,NA
"cox",5,4,6,5,0.5,0.4,-0.100503781525921
