"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,6,4,3,0.7,0.6,0.301511344577764
"casebase.lambda.1se",3,7,3,7,0.3,0.7,0
"casebase.lambda.0.5se",5,7,3,5,0.5,0.7,0.204124145231932
"casebase.lambda.min0.5se",7,6,4,3,0.7,0.6,0.301511344577764
"casebase.lambda.min1se",7,5,5,3,0.7,0.5,0.204124145231932
"cox",5,8,2,5,0.5,0.8,0.314485451016575
