"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,6,4,4,0.6,0.6,0.2
"casebase.lambda.1se",2,8,2,8,0.2,0.8,0
"casebase.lambda.0.5se",3,8,2,7,0.3,0.8,0.115470053837925
"casebase.lambda.min0.5se",8,3,7,2,0.8,0.3,0.115470053837925
"casebase.lambda.min1se",8,3,7,2,0.8,0.3,0.115470053837925
"cox",5,9,1,5,0.5,0.9,0.436435780471985
