"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,4,6,7,0.3,0.4,-0.301511344577764
"casebase.lambda.1se",1,6,4,9,0.1,0.6,-0.346410161513775
"casebase.lambda.0.5se",2,6,4,8,0.2,0.6,-0.218217890235992
"casebase.lambda.min0.5se",5,4,6,5,0.5,0.4,-0.100503781525921
"casebase.lambda.min1se",5,3,7,5,0.5,0.3,-0.204124145231932
"cox",4,7,3,6,0.4,0.7,0.104828483672192
