"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,0,10,3,0.7,0,-0.420084025208403
"casebase.lambda.1se",4,4,6,6,0.4,0.4,-0.2
"casebase.lambda.0.5se",5,0,10,5,0.5,0,-0.577350269189626
"casebase.lambda.min0.5se",9,0,10,1,0.9,0,-0.229415733870562
"casebase.lambda.min1se",9,0,10,1,0.9,0,-0.229415733870562
"cox",5,3,7,5,0.5,0.3,-0.204124145231932
