"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,1,9,4,0.6,0.1,-0.346410161513775
"casebase.lambda.1se",3,8,2,7,0.3,0.8,0.115470053837925
"casebase.lambda.0.5se",3,6,4,7,0.3,0.6,-0.104828483672192
"casebase.lambda.min0.5se",7,0,10,3,0.7,0,-0.420084025208403
"casebase.lambda.min1se",10,0,10,0,1,0,NA
"cox",3,7,3,7,0.3,0.7,0
