"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,5,5,8,0.2,0.5,-0.314485451016575
"casebase.lambda.1se",0,9,1,10,0,0.9,-0.229415733870562
"casebase.lambda.0.5se",0,9,1,10,0,0.9,-0.229415733870562
"casebase.lambda.min0.5se",2,4,6,8,0.2,0.4,-0.408248290463863
"casebase.lambda.min1se",3,2,8,7,0.3,0.2,-0.502518907629606
"cox",6,2,8,4,0.6,0.2,-0.218217890235992
