"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,0,10,0,1,0,NA
"casebase.lambda.1se",2,10,0,8,0.2,1,0.333333333333333
"casebase.lambda.0.5se",8,2,8,2,0.8,0.2,0
"casebase.lambda.min0.5se",10,0,10,0,1,0,NA
"casebase.lambda.min1se",10,0,10,0,1,0,NA
"cox",5,8,2,5,0.5,0.8,0.314485451016575
