"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,8,2,5,0.5,0.8,0.314485451016575
"casebase.lambda.1se",2,9,1,8,0.2,0.9,0.140028008402801
"casebase.lambda.0.5se",5,9,1,5,0.5,0.9,0.436435780471985
"casebase.lambda.min0.5se",5,7,3,5,0.5,0.7,0.204124145231932
"casebase.lambda.min1se",7,7,3,3,0.7,0.7,0.4
"cox",6,6,4,4,0.6,0.6,0.2
