"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,7,3,4,0.6,0.7,0.301511344577764
"casebase.lambda.1se",3,7,3,7,0.3,0.7,0
"casebase.lambda.0.5se",4,7,3,6,0.4,0.7,0.104828483672192
"casebase.lambda.min0.5se",8,6,4,2,0.8,0.6,0.408248290463863
"casebase.lambda.min1se",7,4,6,3,0.7,0.4,0.104828483672192
"cox",4,8,2,6,0.4,0.8,0.218217890235992
