TP,TN,FP,FN,Sensitivity,Specificity,MCC,Coefficient_Bias
9,7,3,1,0.9,0.7,0.6123724356957946,4.0666578049130875
9,7,3,1,0.9,0.7,0.6123724356957946,3.944519641412302
0,9,1,10,0,0.9,-0.22941573387056174,4.501069635641404
3,9,1,7,0.3,0.9,0.25,4.370022242592991
1,7,3,9,0.1,0.7,-0.25,4.500213499675238
4,7,3,6,0.4,0.7,0.10482848367219183,4.309849842436382
0,9,1,10,0,0.9,-0.22941573387056174,4.501094918183754
3,9,1,7,0.3,0.9,0.25,4.368718549929558
